Unnamed: 0,Age,Workclass,Fnlwgt,Education-num,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
29926,38, Self-emp-not-inc,261382,10, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
17680,23, Private,180052,9, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
18360,47, Private,198200,13, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
31738,30, Private,310889,10, Handlers-cleaners, Not-in-family, White, Male,0,0,55, United-States, <=50K
31676,34, Self-emp-inc,154120,9, Farming-fishing, Own-child, White, Male,0,0,55, United-States, <=50K
10267,27, Private,185647,9, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
12772,21, Private,31606,10, Other-service, Own-child, White, Female,0,0,25, Germany, <=50K
5750,47, Private,176140,9, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, >50K
8152,48, Private,240231,13, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
13503,28, Private,31778,13, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
3086,44, Private,111275,9, Machine-op-inspct, Unmarried, Black, Female,0,0,56, United-States, <=50K
1906,45, Local-gov,339681,14, Prof-specialty, Unmarried, White, Female,1506,0,45, United-States, <=50K
6882,35, Private,193106,9, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
32534,37, Private,179137,10, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
7673,27, Private,188576,13, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
19729,40, Federal-gov,199303,12, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
8172,22, Private,48347,13, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
31650,32, Private,46691,13, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
5870,51, Private,320513,4, Craft-repair, Not-in-family, Black, Male,0,0,50, Dominican-Republic, <=50K
22890,38, Private,455379,13, Exec-managerial, Husband, White, Male,0,0,63, United-States, >50K
19181,28, Private,107411,9, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
17302,60, Private,132529,9, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18030,31, Private,303851,9, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
5122,34, Private,45522,9, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
5126,20, Private,116791,9, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
29554,48, Self-emp-not-inc,82098,10, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
13623,71, Private,212806,9, Sales, Husband, White, Male,0,0,36, United-States, <=50K
15034,45, Private,201865,16, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
4621,18, State-gov,191117,7, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
6809,40, Private,190621,10, Exec-managerial, Other-relative, Black, Female,0,0,55, United-States, <=50K
16748,36, Private,139770,10, Craft-repair, Own-child, White, Female,0,0,32, United-States, <=50K
15745,53, Self-emp-inc,42924,16, Exec-managerial, Not-in-family, White, Male,14084,0,50, United-States, >50K
11479,37, Self-emp-not-inc,31670,9, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
2125,24, Private,109307,9, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
8150,45, Private,114032,15, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
28699,53, Self-emp-not-inc,101432,9, Sales, Husband, White, Male,0,0,50, United-States, <=50K
29145,38, Private,234807,13, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
8717,64, State-gov,114650,5, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13013,51, Self-emp-inc,103995,12, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
55,43, Private,237993,10, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
17022,42, Private,252518,15, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
302,31, Private,217460,9, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
27342,63, Private,175777,6, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22195,48, Private,192161,13, Handlers-cleaners, Not-in-family, White, Male,0,0,43, United-States, <=50K
17660,26, Private,196805,10, Transport-moving, Husband, Black, Male,0,0,65, United-States, <=50K
14178,71, Private,229424,9, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29296,43, Private,180599,15, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
26631,61, Private,228287,9, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
13568,64, Self-emp-not-inc,113929,9, Sales, Husband, White, Male,0,0,35, United-States, <=50K
29721,18, Private,152246,10, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
4432,40, Self-emp-not-inc,230478,12, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
20028,35, Private,105821,9, Exec-managerial, Husband, White, Male,5178,0,40, United-States, >50K
20527,55, Private,389479,14, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
19262,22, Private,268145,13, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
12394,50, State-gov,289207,16, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
22877,26, Self-emp-inc,109240,13, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
29751,51, Self-emp-not-inc,32372,8, Other-service, Husband, White, Male,0,0,99, United-States, <=50K
10478,46, Private,332355,10, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
10453,48, Self-emp-not-inc,209057,13, Sales, Own-child, White, Male,0,0,50, United-States, >50K
5240,25, Private,181666,12, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
22574,59, Private,308118,12, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
10488,31, Private,356689,13, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
23321,23, Private,216181,10, Sales, Own-child, White, Male,0,0,36, Iran, <=50K
23624,23, Private,118693,11, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
16282,38, Private,108726,9, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
14124,36, Private,182074,9, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
26329,29, Private,242482,9, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K
29773,54, Private,215990,10, Tech-support, Husband, White, Male,7688,0,40, United-States, >50K
10160,65, Private,183170,9, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
18977,37, Private,193855,9, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
27693,17, Private,244523,6, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
18777,54, Private,225307,7, Craft-repair, Own-child, White, Female,0,0,50, United-States, >50K
16907,21, Private,123727,10, Handlers-cleaners, Not-in-family, White, Female,0,0,28, United-States, <=50K
6376,30, Private,179112,13, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
31364,61, Self-emp-not-inc,113080,5, Sales, Husband, White, Male,0,0,58, United-States, >50K
6981,64, Private,92115,10, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
13716,29, Local-gov,273771,14, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
23061,45, Private,275995,13, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
3900,53, Private,104501,13, Exec-managerial, Husband, White, Male,0,1902,55, United-States, >50K
31987,22, Private,228411,10, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
12891,51, Private,41806,7, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21969,40, Federal-gov,544792,10, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21508,25, Private,295919,12, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24340,25, Private,187502,9, Sales, Own-child, Black, Male,0,0,24, United-States, <=50K
23954,30, Private,101697,13, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
11314,63, State-gov,194682,16, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
23161,35, Private,190728,9, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
28732,59, Private,131916,9, Machine-op-inspct, Wife, White, Female,0,0,40, Italy, >50K
10161,18, Private,331511,10, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
17055,26, Private,182308,10, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
4188,35, Private,174856,9, Transport-moving, Husband, White, Male,2885,0,40, United-States, <=50K
666,27, State-gov,249362,10, Transport-moving, Husband, White, Male,3411,0,40, United-States, <=50K
3266,30, Private,186269,13, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18271,45, Self-emp-inc,142719,9, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27842,24, Private,227594,10, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
8472,75, Private,173064,13, Prof-specialty, Husband, White, Male,0,0,6, United-States, <=50K
9911,24, Private,154571,11, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,50, South, <=50K
27523,30, Self-emp-not-inc,45427,11, Craft-repair, Not-in-family, White, Male,0,0,49, United-States, <=50K
12647,27, Private,106935,13, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
25475,40, Private,155767,9, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
24071,39, Local-gov,236391,9, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, >50K
22415,23, State-gov,173945,13, Prof-specialty, Own-child, White, Female,0,0,27, United-States, <=50K
11637,51, Private,63685,9, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
6090,34, Private,304872,5, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
6238,32, Private,101283,9, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
15183,33, Private,69251,11, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
7350,36, Local-gov,217414,10, Protective-serv, Unmarried, White, Male,0,0,55, United-States, <=50K
24214,20, Private,316043,7, Other-service, Own-child, Black, Male,594,0,20, United-States, <=50K
17144,28, Self-emp-not-inc,183523,9, Craft-repair, Husband, White, Male,0,0,50, Hungary, <=50K
6254,23, Private,178818,9, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18290,28, Private,410351,10, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
12234,27, Private,171655,9, Adm-clerical, Not-in-family, White, Female,0,0,42, United-States, <=50K
12015,46, Private,184169,14, Prof-specialty, Wife, White, Female,7688,0,35, United-States, >50K
28714,33, Private,295591,3, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
3818,40, Private,181265,10, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
6269,24, Private,86745,13, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
4300,21, Private,434710,10, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
5569,39, Private,111499,13, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
14388,21, Private,179720,9, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
7941,52, Private,84451,11, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K
27169,25, Private,353795,10, Adm-clerical, Wife, Black, Female,3103,0,40, United-States, >50K
4164,52, Private,379682,11, Other-service, Wife, White, Female,0,0,20, United-States, >50K
27607,60, Private,71683,5, Machine-op-inspct, Husband, White, Male,0,0,49, United-States, <=50K
22355,29, Local-gov,277323,9, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
19963,30, Private,186420,13, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
19216,69, Private,229418,9, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21833,46, Private,201699,9, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19856,29, Private,236436,12, Prof-specialty, Not-in-family, White, Female,8614,0,40, United-States, >50K
22711,34, State-gov,253121,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
16521,44, Private,107584,14, Adm-clerical, Husband, White, Male,3908,0,50, United-States, <=50K
7043,41, Private,65372,16, Sales, Unmarried, White, Female,0,0,50, United-States, >50K
4892,23, Private,218215,12, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
18564,30, Local-gov,147215,10, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
10320,31, Private,334744,9, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
24114,31, Private,149507,8, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
19561,29, Private,256211,2, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
4854,25, Private,74883,13, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,1092,40, Philippines, <=50K
4637,40, Self-emp-not-inc,209833,10, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
21499,34, Private,174789,10, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
9550,40, Self-emp-not-inc,162312,9, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,66, South, <=50K
24032,30, Self-emp-not-inc,79303,11, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
20645,44, Private,320984,13, Sales, Husband, White, Male,0,0,60, United-States, >50K
28920,38, Private,87282,11, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17715,37, Private,549174,9, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
10209,32, Private,290964,13, Sales, Not-in-family, White, Female,0,1590,40, United-States, <=50K
29118,31, Self-emp-inc,304212,10, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
27058,30, Local-gov,48542,8, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
23386,30, Private,165503,13, Sales, Own-child, White, Female,0,0,65, United-States, <=50K
25934,47, Private,503454,8, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
6941,46, Federal-gov,39606,14, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
8017,33, Private,180551,10, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22625,25, Private,404951,13, Exec-managerial, Not-in-family, Black, Female,0,0,38, United-States, <=50K
9521,33, Private,101345,9, Exec-managerial, Wife, White, Female,0,0,42, Canada, >50K
6949,33, Private,111363,13, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
6881,52, State-gov,303462,10, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
13051,24, Private,315303,9, Handlers-cleaners, Own-child, Black, Male,0,0,25, United-States, <=50K
15781,37, Private,167482,6, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
26726,58, Private,234213,9, Craft-repair, Not-in-family, White, Male,14344,0,48, United-States, >50K
20914,23, Private,154978,9, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
26698,36, Private,273604,13, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
4673,64, Private,102470,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
12173,55, Local-gov,99131,9, Prof-specialty, Other-relative, White, Female,0,2246,40, United-States, >50K
6996,25, Private,394503,10, Sales, Husband, White, Male,0,0,40, United-States, <=50K
1252,30, Private,283767,9, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
11470,37, Private,77820,13, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
15254,21, Private,347292,9, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19758,27, Self-emp-not-inc,107846,9, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
19198,40, Private,145160,16, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
21103,23, Private,240137,3, Handlers-cleaners, Not-in-family, White, Male,0,0,55, Mexico, <=50K
22928,17, Self-emp-not-inc,332666,6, Sales, Own-child, White, Female,0,0,4, United-States, <=50K
10040,18, Private,178142,9, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
4858,43, Private,331894,10, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
24285,41, Private,115932,10, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
27613,54, Private,135840,10, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
8580,29, Self-emp-not-inc,151476,11, Adm-clerical, Not-in-family, White, Female,2174,0,40, United-States, <=50K
8427,19, Private,70982,11, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
17461,33, Private,204742,10, Sales, Husband, White, Male,0,0,44, United-States, <=50K
10176,37, Private,242713,8, Priv-house-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
4363,43, Federal-gov,77370,9, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28538,50, Private,269095,13, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
17154,41, Private,204662,14, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
10357,33, Private,287878,10, Other-service, Wife, White, Female,0,0,26, United-States, <=50K
29109,47, Local-gov,178309,10, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25249,36, Private,185744,10, Exec-managerial, Wife, White, Female,0,0,35, United-States, >50K
16633,39, Private,65382,10, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
14489,23, Private,269687,11, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
26150,64, Federal-gov,175534,16, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
7239,50, Private,121038,11, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
14430,21, Private,206681,7, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
3419,39, Private,346478,10, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
26657,27, Private,189702,4, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10015,74, State-gov,272667,12, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
31929,43, Self-emp-not-inc,277488,9, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
4976,46, Self-emp-not-inc,148599,14, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
4544,22, Private,186452,6, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
21949,46, Private,192963,13, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,2415,35, Philippines, >50K
24323,53, Private,313243,10, Craft-repair, Not-in-family, White, Male,0,2444,45, United-States, >50K
17100,40, Private,254167,6, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K
21164,43, Local-gov,114859,10, Transport-moving, Husband, White, Male,0,0,17, United-States, <=50K
12338,47, State-gov,148171,16, Prof-specialty, Unmarried, White, Male,0,0,50, France, >50K
2048,28, Private,303954,9, Craft-repair, Husband, White, Male,0,1848,42, United-States, >50K
5997,24, Private,200089,9, Craft-repair, Husband, White, Male,0,0,60, Mexico, >50K
22984,56, Private,193453,13, Prof-specialty, Husband, White, Male,0,1902,65, United-States, >50K
23629,43, Local-gov,301638,8, Transport-moving, Husband, White, Male,0,1579,40, United-States, <=50K
15444,20, Private,219266,9, Prof-specialty, Own-child, White, Female,0,0,36, Mexico, <=50K
13456,26, Private,483822,4, Handlers-cleaners, Unmarried, White, Male,0,0,40, Guatemala, <=50K
20562,43, Self-emp-not-inc,35034,13, Prof-specialty, Husband, White, Male,0,0,21, United-States, <=50K
4809,33, Private,209900,10, Tech-support, Own-child, White, Male,0,0,20, United-States, <=50K
10916,37, Private,190105,9, Adm-clerical, Own-child, White, Female,0,0,55, United-States, <=50K
3636,45, Private,304570,8, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
23524,22, Private,81145,9, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
23574,29, Private,176723,10, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
17844,46, Private,186078,10, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
15106,51, Private,107123,4, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
5989,32, Private,349028,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
9860,20, Private,144685,10, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,1602,40, Taiwan, <=50K
27332,46, Private,389843,13, Sales, Husband, White, Male,0,0,50, Germany, >50K
18384,40, Private,224361,5, Sales, Unmarried, White, Female,0,0,5, Cuba, <=50K
12763,20, Private,282579,10, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29189,40, Private,56072,14, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
15158,30, Private,159442,9, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
8175,28, Private,249571,9, Sales, Husband, White, Male,0,0,40, United-States, <=50K
404,28, Private,166481,4, Handlers-cleaners, Husband, Other, Male,0,2179,40, Puerto-Rico, <=50K
384,36, Local-gov,117312,10, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
8702,45, Private,235924,13, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
7266,45, Private,202812,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
10344,33, Self-emp-not-inc,249249,3, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18017,26, Private,291586,13, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
20384,35, Private,219902,11, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
13772,65, Private,469602,13, Sales, Husband, White, Male,0,0,15, United-States, <=50K
21168,43, Private,51506,8, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
6938,44, Private,179136,9, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
6970,40, Local-gov,96554,9, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
20309,58, Federal-gov,497253,13, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
29912,23, Private,200967,9, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
4158,46, Private,190487,9, Priv-house-serv, Unmarried, White, Female,0,0,28, Ecuador, <=50K
23833,51, Private,57101,5, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29524,43, Private,184018,12, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30474,37, Private,172232,9, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
31767,19, Private,183532,10, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
13550,49, Private,135643,9, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
8415,20, Private,216436,13, Sales, Other-relative, Black, Female,0,0,30, United-States, <=50K
2193,30, Private,488720,5, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico, <=50K
27712,41, Self-emp-not-inc,240900,9, Farming-fishing, Other-relative, White, Male,0,0,20, United-States, <=50K
29045,21, Private,221661,9, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
26400,39, Private,80638,10, Other-service, Husband, Asian-Pac-Islander, Male,0,0,84, United-States, >50K
1015,48, Private,107373,4, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
5124,18, Private,120283,8, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
29548,50, Private,226497,10, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
23802,41, Private,264663,10, Prof-specialty, Own-child, White, Female,0,3900,40, United-States, <=50K
23793,29, Private,339100,7, Sales, Not-in-family, White, Female,3418,0,48, United-States, <=50K
25373,38, Self-emp-inc,124665,13, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
19255,22, Private,117618,13, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States, <=50K
9,42, Private,159449,13, Exec-managerial, Husband, White, Male,5178,0,40, United-States, >50K
31169,23, Private,70919,13, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
10136,36, Self-emp-not-inc,151322,13, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
18222,42, Self-emp-not-inc,29962,13, Sales, Husband, White, Male,0,0,48, United-States, <=50K
4804,48, Private,34186,9, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
16639,39, Private,435638,10, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23410,43, Private,143583,6, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
5713,38, Self-emp-not-inc,164526,15, Prof-specialty, Not-in-family, White, Male,0,2824,45, United-States, >50K
12677,47, Private,193047,16, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
19708,70, Self-emp-not-inc,346053,9, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24098,23, Private,442274,8, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
1581,31, Private,169104,13, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
27532,28, Private,285294,13, Sales, Wife, Black, Female,15024,0,45, United-States, >50K
17308,55, Self-emp-not-inc,53566,16, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
31471,27, Private,215014,9, Sales, Husband, White, Male,0,0,35, Mexico, <=50K
2779,40, Private,174395,9, Other-service, Not-in-family, White, Male,0,0,60, Greece, <=50K
27084,29, Private,186733,9, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24275,26, Private,159732,9, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
22516,41, Private,152958,9, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13216,54, Private,76344,13, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
5320,28, Private,230704,9, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
7312,60, Local-gov,232769,7, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
23486,39, Private,58972,12, Exec-managerial, Unmarried, White, Male,1506,0,40, United-States, <=50K
14837,21, Private,82847,10, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
6042,43, Self-emp-inc,150533,9, Sales, Husband, White, Male,0,0,68, United-States, >50K
20159,64, Private,108082,10, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
4835,28, Local-gov,291374,6, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
28712,63, Private,31389,7, Farming-fishing, Not-in-family, White, Male,0,0,12, United-States, <=50K
4964,45, Self-emp-not-inc,193451,10, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
27355,21, State-gov,96483,10, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
539,34, Private,190027,9, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
7483,18, Private,120544,5, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
19129,59, Private,261816,10, Exec-managerial, Not-in-family, White, Female,0,0,52, Outlying-US(Guam-USVI-etc), <=50K
3719,21, Local-gov,596776,10, Adm-clerical, Own-child, White, Male,0,0,40, Guatemala, <=50K
31828,47, Private,155664,14, Exec-managerial, Husband, White, Male,99999,0,55, United-States, >50K
23203,35, Private,142616,9, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
13659,42, Local-gov,143046,9, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
9337,27, State-gov,340269,10, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
29703,34, Private,199227,9, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
20852,26, Private,345405,9, Sales, Husband, White, Male,2885,0,40, United-States, <=50K
667,42, Private,247019,9, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
